##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): March 30, 2015, 4:41 p.m.
## Download Date (Y/M/D): 
##
## Query String: 
##
#KIC,period,bjd0,morph,T2/T1,rho1+rho2,q,e_sin_omega,e_cos_omega,FF,sin_i,SC,
6593575,0.3457439,54964.829641,0.88,-999,-999,-999,-999,-999,-999,-999,False,
3560212,0.3460643,55000.206843,0.73,-999,-999,-999,-999,-999,-999,-999,False,
10848807,0.3462467,54999.987867,0.74,-999,-999,-999,-999,-999,-999,-999,False,
10148799,0.3466053,54964.952027,0.90,-999,-999,-999,-999,-999,-999,-999,False,
7282128,0.3470502,54964.935701,0.94,-999,-999,-999,-999,-999,-999,-999,False,
7339123,0.3471032,54953.720417,0.75,-999,-999,-999,-999,-999,-999,-999,True,
3549994,0.3471816,55000.000868,0.73,-999,-999,-999,-999,-999,-999,-999,False,
8957887,0.3473549,54964.885185,0.76,-999,-999,-999,-999,-999,-999,-999,False,
10128961,0.3477426,54964.929501,0.86,-999,-999,-999,-999,-999,-999,-999,False,
11910076,0.3481228,54964.909111,0.96,-999,-999,-999,-999,-999,-999,-999,False,
7691553,0.3483078,54964.870939,0.93,-999,-999,-999,-999,-999,-999,-999,False,
8842170,0.3493917,54999.990189,0.90,-999,-999,-999,-999,-999,-999,-999,False,
9821923,0.3495329,54964.814614,0.95,-999,-999,-999,-999,-999,-999,-999,False,
10680475,0.3498321,54964.777738,0.77,-999,-999,-999,-999,-999,-999,-999,False,
9389122,0.3499502,54964.907981,0.74,-999,-999,-999,-999,-999,-999,-999,False,
7529123,0.3500776,54964.933946,0.84,-999,-999,-999,-999,-999,-999,-999,False,
10544976,0.3504690,55002.123696,0.48,-999,-999,-999,-999,-999,-999,-999,True,
5174346,0.3505923,55002.130574,0.84,-999,-999,-999,-999,-999,-999,-999,False,
8431390,0.3510924,55000.062054,0.97,-999,-999,-999,-999,-999,-999,-999,False,
8431389,0.3510926,54964.952750,0.83,-999,-999,-999,-999,-999,-999,-999,False,
8432859,0.3511704,55000.452291,0.91,-999,-999,-999,-999,-999,-999,-999,False,
11404758,0.3512461,54964.830215,0.87,-999,-999,-999,-999,-999,-999,-999,False,
5468295,0.3520118,54964.784470,0.92,-999,-999,-999,-999,-999,-999,-999,False,
7546429,0.3521208,55001.922583,0.92,-999,-999,-999,-999,-999,-999,-999,False,
9934052,0.3522461,54964.720578,0.99,-999,-999,-999,-999,-999,-999,-999,True,
9466316,0.3525354,54964.915196,0.83,-999,-999,-999,-999,-999,-999,-999,False,
8682849,0.3525548,55003.040249,0.88,-999,-999,-999,-999,-999,-999,-999,False,
7506446,0.3525999,54964.894098,0.67,-999,-999,-999,-999,-999,-999,-999,True,
12418274,0.3527221,54964.869820,0.95,-999,-999,-999,-999,-999,-999,-999,False,
3935319,0.3531307,55001.973950,0.75,-999,-999,-999,-999,-999,-999,-999,False,
4074532,0.3531526,54953.941330,0.73,-999,-999,-999,-999,-999,-999,-999,False,
10727655,0.3533655,54953.913817,0.74,-999,-999,-999,-999,-999,-999,-999,True,
3443519,0.3536270,54953.826091,0.89,-999,-999,-999,-999,-999,-999,-999,True,
8241252,0.3540438,54964.647940,0.77,-999,-999,-999,-999,-999,-999,-999,False,
4936334,0.3543686,54964.927207,0.96,-999,-999,-999,-999,-999,-999,-999,False,
12019674,0.3545042,54953.796585,0.76,-999,-999,-999,-999,-999,-999,-999,False,
5878836,0.3548794,55002.150454,0.79,-999,-999,-999,-999,-999,-999,-999,False,
8143757,0.3565228,54964.839296,0.77,-999,-999,-999,-999,-999,-999,-999,False,
9283826,0.3565238,54953.799153,0.84,-999,-999,-999,-999,-999,-999,-999,True,
10711938,0.3576039,54953.877059,0.95,-999,-999,-999,-999,-999,-999,-999,False,
7176440,0.3582708,54964.569517,0.98,-999,-999,-999,-999,-999,-999,-999,False,
9532591,0.3583755,54964.794559,0.95,-999,-999,-999,-999,-999,-999,-999,False,
6633929,0.3589077,54950.070779,0.89,-999,-999,-999,-999,-999,-999,-999,False,
11036692,0.3589468,55002.036666,0.96,-999,-999,-999,-999,-999,-999,-999,False,
9085955,0.3592478,55002.049159,0.99,-999,-999,-999,-999,-999,-999,-999,False,
7117153,0.3595289,55003.166698,0.77,-999,-999,-999,-999,-999,-999,-999,False,
10155563,0.3602672,54953.876698,0.94,-999,-999,-999,-999,-999,-999,-999,False,
4991959,0.3609387,54964.757061,0.75,-999,-999,-999,-999,-999,-999,-999,False,
5611763,0.3616050,55000.103112,0.98,-999,-999,-999,-999,-999,-999,-999,False,
12305537,0.3618150,54953.653484,0.77,-999,-999,-999,-999,-999,-999,-999,False,
9451598,0.3623487,54964.808713,0.92,-999,-999,-999,-999,-999,-999,-999,True,
4066203,0.3625493,55000.045928,0.93,-999,-999,-999,-999,-999,-999,-999,False,
3437800,0.3626791,54964.746426,0.97,-999,-999,-999,-999,-999,-999,-999,False,
5015926,0.3626874,54953.963006,0.75,-999,-999,-999,-999,-999,-999,-999,False,
9956124,0.3627253,54964.890043,0.91,-999,-999,-999,-999,-999,-999,-999,False,
9947924,0.3628059,54953.730592,0.72,-999,-999,-999,-999,-999,-999,-999,False,
9290838,0.3630317,54964.752947,0.93,-999,-999,-999,-999,-999,-999,-999,False,
6281103,0.3632807,54964.872642,0.98,-999,-999,-999,-999,-999,-999,-999,False,
9450883,0.3636562,55001.995918,0.94,-999,-999,-999,-999,-999,-999,-999,False,
7700181,0.3636985,54964.822891,0.93,-999,-999,-999,-999,-999,-999,-999,False,
6118779,0.3642464,54964.621050,0.90,-999,-999,-999,-999,-999,-999,-999,False,
10395609,0.3642540,54964.760545,0.87,-999,-999,-999,-999,-999,-999,-999,False,
8934111,0.3645183,54964.597344,0.92,-999,-999,-999,-999,-999,-999,-999,False,
8878719,0.3646346,54964.676937,0.96,-999,-999,-999,-999,-999,-999,-999,True,
6223646,0.3649341,54953.716532,0.84,-999,-999,-999,-999,-999,-999,-999,False,
10737574,0.3656208,55000.167585,0.89,-999,-999,-999,-999,-999,-999,-999,False,
7119876,0.3663645,54964.657436,0.84,-999,-999,-999,-999,-999,-999,-999,False,
10799558,0.3664795,54964.646317,0.91,-999,-999,-999,-999,-999,-999,-999,False,
6034812,0.3673068,54953.670638,0.92,-999,-999,-999,-999,-999,-999,-999,False,
11012801,0.3673112,54964.730294,0.96,-999,-999,-999,-999,-999,-999,-999,True,
8587792,0.3681687,54953.660533,0.77,-999,-999,-999,-999,-999,-999,-999,True,
5353653,0.3685569,55000.059694,0.91,-999,-999,-999,-999,-999,-999,-999,False,
3936357,0.3691536,54953.852697,0.76,-999,-999,-999,-999,-999,-999,-999,True,
7118621,0.3705528,54964.861547,0.73,-999,-999,-999,-999,-999,-999,-999,False,
8694926,0.3714863,55000.015425,0.79,-999,-999,-999,-999,-999,-999,-999,False,
9649493,0.3715687,54953.798774,0.85,-999,-999,-999,-999,-999,-999,-999,False,
7368451,0.3733774,54953.941515,0.90,-999,-999,-999,-999,-999,-999,-999,False,
9533508,0.3735371,55002.057477,0.86,-999,-999,-999,-999,-999,-999,-999,False,
2159783,0.3738842,54964.975932,0.87,-999,-999,-999,-999,-999,-999,-999,False,
7878402,0.3743508,54964.735173,0.73,-999,-999,-999,-999,-999,-999,-999,True,
9957411,0.3746901,54964.705294,0.85,-999,-999,-999,-999,-999,-999,-999,False,
11717798,0.3747149,54964.948203,0.83,-999,-999,-999,-999,-999,-999,-999,False,
10253375,0.3753248,54999.933535,0.89,-999,-999,-999,-999,-999,-999,-999,False,
10854621,0.3759388,54964.624476,0.80,-999,-999,-999,-999,-999,-999,-999,False,
6436038,0.3763072,55002.127347,0.96,-999,-999,-999,-999,-999,-999,-999,False,
5296877,0.3772645,54953.818225,0.95,-999,-999,-999,-999,-999,-999,-999,True,
5425950,0.3781682,54964.615475,0.75,-999,-999,-999,-999,-999,-999,-999,False,
4999260,0.3783682,54953.743079,0.75,-999,-999,-999,-999,-999,-999,-999,False,
4669592,0.3784276,54964.986279,0.75,-999,-999,-999,-999,-999,-999,-999,False,
2305277,0.3787718,54964.986925,0.99,-999,-999,-999,-999,-999,-999,-999,False,
3756730,0.3791639,54964.965636,0.95,-999,-999,-999,-999,-999,-999,-999,False,
5033682,0.3799156,54953.732967,0.95,-999,-999,-999,-999,-999,-999,-999,False,
4672934,0.3827468,54964.705336,0.95,-999,-999,-999,-999,-999,-999,-999,False,
11559864,0.3833012,54964.683888,0.94,-999,-999,-999,-999,-999,-999,-999,False,
5790912,0.3833172,54964.716626,0.77,-999,-999,-999,-999,-999,-999,-999,False,
9020289,0.3840279,54964.860056,0.94,-999,-999,-999,-999,-999,-999,-999,False,
10280990,0.3844574,54964.920434,0.90,-999,-999,-999,-999,-999,-999,-999,False,
7259917,0.3846789,54953.806646,0.70,-999,-999,-999,-999,-999,-999,-999,False,
11091082,0.3850824,54964.778045,0.82,-999,-999,-999,-999,-999,-999,-999,False,
9071104,0.3852134,54964.763720,0.81,-999,-999,-999,-999,-999,-999,-999,False,
4859432,0.3854800,54949.994605,0.76,-999,-999,-999,-999,-999,-999,-999,False,
6424124,0.3855280,54964.891371,0.91,-999,-999,-999,-999,-999,-999,-999,False,
7936219,0.3855983,54964.800549,0.95,-999,-999,-999,-999,-999,-999,-999,False,
12055421,0.3856060,54953.820969,0.96,-999,-999,-999,-999,-999,-999,-999,False,
11460346,0.3856483,54964.717222,0.94,-999,-999,-999,-999,-999,-999,-999,False,
11875706,0.3857206,54964.790190,0.96,-999,-999,-999,-999,-999,-999,-999,False,
2012362,0.3863229,54964.746258,0.93,-999,-999,-999,-999,-999,-999,-999,False,
9151972,0.3867961,54964.648083,0.87,-999,-999,-999,-999,-999,-999,-999,False,
5357882,0.3874025,55000.089402,0.98,-999,-999,-999,-999,-999,-999,-999,False,
4843222,0.3874053,54964.905846,0.96,-999,-999,-999,-999,-999,-999,-999,False,
9481674,0.3888597,54964.799881,0.78,-999,-999,-999,-999,-999,-999,-999,False,
8053107,0.3888709,54964.721653,0.81,-999,-999,-999,-999,-999,-999,-999,False,
4904304,0.3894740,54964.745333,0.89,-999,-999,-999,-999,-999,-999,-999,False,
2444187,0.3901594,54964.815665,0.75,-999,-999,-999,-999,-999,-999,-999,False,
11042923,0.3901623,54964.777411,0.76,-999,-999,-999,-999,-999,-999,-999,False,
7542091,0.3904993,54953.875084,0.82,-999,-999,-999,-999,-999,-999,-999,False,
10275197,0.3908347,54953.707304,0.79,-999,-999,-999,-999,-999,-999,-999,False,
10032392,0.3911568,54964.918911,0.96,-999,-999,-999,-999,-999,-999,-999,False,
8097553,0.3912358,54999.907769,0.73,-999,-999,-999,-999,-999,-999,-999,False,
8097539,0.3912397,55001.463246,0.72,-999,-999,-999,-999,-999,-999,-999,False,
10135584,0.3912945,54964.967803,0.95,-999,-999,-999,-999,-999,-999,-999,True,
8696274,0.3914865,54964.695682,0.95,-999,-999,-999,-999,-999,-999,-999,False,
5770431,0.3924365,54953.924555,0.89,-999,-999,-999,-999,-999,-999,-999,False,
9833806,0.3931771,54964.730301,0.65,-999,-999,-999,-999,-999,-999,-999,True,
5353374,0.3933205,54964.660948,0.78,-999,-999,-999,-999,-999,-999,-999,False,
3342425,0.3934148,54964.942901,0.93,-999,-999,-999,-999,-999,-999,-999,False,
3557421,0.3937276,54953.706725,0.69,-999,-999,-999,-999,-999,-999,-999,False,
11247386,0.3943253,54999.839929,0.75,-999,-999,-999,-999,-999,-999,-999,False,
2717141,0.3945715,54953.756174,0.77,-999,-999,-999,-999,-999,-999,-999,True,
4909422,0.3951035,54953.788909,0.71,-999,-999,-999,-999,-999,-999,-999,False,
2983113,0.3951601,55001.969640,0.89,-999,-999,-999,-999,-999,-999,-999,False,
11805235,0.3951932,54964.735922,0.80,-999,-999,-999,-999,-999,-999,-999,False,
9717924,0.3955876,55000.164544,0.72,-999,-999,-999,-999,-999,-999,-999,False,
3732732,0.3961872,54953.923189,0.94,-999,-999,-999,-999,-999,-999,-999,False,
9654476,0.3963239,54964.624783,0.70,-999,-999,-999,-999,-999,-999,-999,True,
10389809,0.3973971,54964.671111,0.76,-999,-999,-999,-999,-999,-999,-999,False,
5966237,0.3975826,55000.083643,0.91,-999,-999,-999,-999,-999,-999,-999,False,
5737474,0.3979422,55000.020877,0.76,-999,-999,-999,-999,-999,-999,-999,False,
8183850,0.3983589,54953.664427,0.98,-999,-999,-999,-999,-999,-999,-999,False,
7744173,0.3985279,54964.753037,0.89,-999,-999,-999,-999,-999,-999,-999,False,
10528299,0.3998018,54964.632734,0.81,-999,-999,-999,-999,-999,-999,-999,False,
8703528,0.3998748,54953.967981,0.74,-999,-999,-999,-999,-999,-999,-999,True,
6964796,0.3999658,54964.685691,0.97,-999,-999,-999,-999,-999,-999,-999,False,
11198068,0.4001746,54964.964485,0.70,-999,-999,-999,-999,-999,-999,-999,False,
7348206,0.4012047,54964.904425,0.89,-999,-999,-999,-999,-999,-999,-999,False,
5783676,0.4014453,54964.498776,0.97,-999,-999,-999,-999,-999,-999,-999,False,
9030509,0.4017846,54964.962189,0.88,-999,-999,-999,-999,-999,-999,-999,False,
11403776,0.4018056,55000.042671,0.70,-999,-999,-999,-999,-999,-999,-999,False,
7173910,0.4022438,54964.708802,0.81,-999,-999,-999,-999,-999,-999,-999,False,
7975824,0.4037503,55000.055394,0.73,-999,-999,-999,-999,-999,-999,-999,True,
11190836,0.4040162,54964.663182,0.93,-999,-999,-999,-999,-999,-999,-999,False,
8715667,0.4057079,54964.921377,0.85,-999,-999,-999,-999,-999,-999,-999,False,
6359771,0.4060683,54964.980322,0.91,-999,-999,-999,-999,-999,-999,-999,False,
5389616,0.4068838,54964.775990,0.98,-999,-999,-999,-999,-999,-999,-999,False,
7217866,0.4071573,54964.731462,0.91,-999,-999,-999,-999,-999,-999,-999,False,
4547067,0.4075750,55000.054553,0.90,-999,-999,-999,-999,-999,-999,-999,False,
7432479,0.4084587,55000.078994,0.70,-999,-999,-999,-999,-999,-999,-999,False,
6344429,0.4084590,54999.950208,0.76,-999,-999,-999,-999,-999,-999,-999,False,
8690104,0.4087744,54964.834110,0.77,-999,-999,-999,-999,-999,-999,-999,False,
7709086,0.4094746,54964.840111,0.78,-999,-999,-999,-999,-999,-999,-999,False,
3969362,0.4105684,54964.971177,0.80,-999,-999,-999,-999,-999,-999,-999,False,
10154189,0.4112387,54964.716079,0.87,-999,-999,-999,-999,-999,-999,-999,False,
3848042,0.4114527,54964.762372,0.99,-999,-999,-999,-999,-999,-999,-999,False,
6880727,0.4127365,54965.038177,0.94,-999,-999,-999,-999,-999,-999,-999,False,
11652545,0.4127946,54953.798992,0.67,-999,-999,-999,-999,-999,-999,-999,True,
5980800,0.4141629,55002.033500,0.59,-999,-999,-999,-999,-999,-999,-999,False,
8982514,0.4144913,54953.931063,0.83,-999,-999,-999,-999,-999,-999,-999,False,
8982501,0.4144914,55000.141012,0.85,-999,-999,-999,-999,-999,-999,-999,False,
6024572,0.4149096,54964.654135,0.86,-999,-999,-999,-999,-999,-999,-999,False,
9703626,0.4151477,54999.933899,0.77,-999,-999,-999,-999,-999,-999,-999,False,
11402381,0.4173647,54953.886693,0.86,-999,-999,-999,-999,-999,-999,-999,False,
9722737,0.4185280,54964.975629,0.78,-999,-999,-999,-999,-999,-999,-999,False,
9995660,0.4185900,54964.926832,0.75,-999,-999,-999,-999,-999,-999,-999,False,
10916675,0.4188679,54953.702609,0.86,-999,-999,-999,-999,-999,-999,-999,False,
2556127,0.4188713,54953.710274,0.59,-999,-999,-999,-999,-999,-999,-999,True,
5374883,0.4197169,54964.756681,0.85,-999,-999,-999,-999,-999,-999,-999,False,
9071373,0.4217690,54954.004058,0.81,-999,-999,-999,-999,-999,-999,-999,False,
5005570,0.4228438,54964.989407,0.86,-999,-999,-999,-999,-999,-999,-999,False,
3232823,0.4239069,54964.864539,0.94,-999,-999,-999,-999,-999,-999,-999,False,
7512381,0.4239248,54953.969873,0.74,-999,-999,-999,-999,-999,-999,-999,False,
5450322,0.4240191,54965.004225,0.94,-999,-999,-999,-999,-999,-999,-999,False,
9268105,0.4256937,54964.797704,0.76,-999,-999,-999,-999,-999,-999,-999,False,
6853229,0.4261115,55002.043939,0.96,-999,-999,-999,-999,-999,-999,-999,False,
9021397,0.4262114,54964.808064,0.78,-999,-999,-999,-999,-999,-999,-999,False,
12218858,0.4266579,54953.763513,0.64,-999,-999,-999,-999,-999,-999,-999,False,
10253421,0.4283538,54953.636424,0.68,-999,-999,-999,-999,-999,-999,-999,True,
11410485,0.4287929,54964.858692,0.78,-999,-999,-999,-999,-999,-999,-999,False,
4937217,0.4293417,54964.627930,0.82,-999,-999,-999,-999,-999,-999,-999,False,
10267044,0.4300365,54964.860903,0.81,-999,-999,-999,-999,-999,-999,-999,False,
3765708,0.4314189,55002.136735,0.95,-999,-999,-999,-999,-999,-999,-999,False,
3833859,0.4317433,54954.086733,0.99,-999,-999,-999,-999,-999,-999,-999,False,
5951553,0.4319709,54965.013233,0.95,-999,-999,-999,-999,-999,-999,-999,False,
5394544,0.4319744,54953.663406,0.56,-999,-999,-999,-999,-999,-999,-999,True,
10797126,0.4324399,54964.631149,0.77,-999,-999,-999,-999,-999,-999,-999,False,
8823666,0.4324514,54953.892684,0.79,-999,-999,-999,-999,-999,-999,-999,False,
10794878,0.4327707,54954.033942,0.86,-999,-999,-999,-999,-999,-999,-999,False,
8192840,0.4335491,54965.015933,0.95,-999,-999,-999,-999,-999,-999,-999,False,
4464999,0.4341644,54953.823016,0.77,-999,-999,-999,-999,-999,-999,-999,False,
8564672,0.4347912,55063.217627,0.41,-999,-999,-999,-999,-999,-999,-999,False,
9838047,0.4361613,54953.717263,0.84,-999,-999,-999,-999,-999,-999,-999,False,
2858322,0.4363999,54964.665714,0.77,-999,-999,-999,-999,-999,-999,-999,False,
2453212,0.4367160,55002.016064,0.98,-999,-999,-999,-999,-999,-999,-999,False,
10877703,0.4369367,54964.740640,0.79,-999,-999,-999,-999,-999,-999,-999,False,
8496820,0.4369669,54953.982720,0.84,-999,-999,-999,-999,-999,-999,-999,True,
10618253,0.4374028,54964.985569,0.90,-999,-999,-999,-999,-999,-999,-999,False,
11284227,0.4375709,55002.112905,0.96,-999,-999,-999,-999,-999,-999,-999,True,
5369419,0.4376804,54954.052307,0.87,-999,-999,-999,-999,-999,-999,-999,False,
5259926,0.4378098,54964.912755,0.91,-999,-999,-999,-999,-999,-999,-999,False,
5809868,0.4393902,54964.797027,0.80,-999,-999,-999,-999,-999,-999,-999,False,
3119295,0.4396981,55000.054095,0.74,-999,-999,-999,-999,-999,-999,-999,False,
6766325,0.4399657,54964.713835,0.92,-999,-999,-999,-999,-999,-999,-999,False,
5310387,0.4416691,54953.664664,0.96,-999,-999,-999,-999,-999,-999,-999,False,
5022573,0.4417245,54953.972650,0.98,-999,-999,-999,-999,-999,-999,-999,True,
10481912,0.4423682,54953.720754,0.96,-999,-999,-999,-999,-999,-999,-999,False,
9843451,0.4427528,55002.194439,0.90,-999,-999,-999,-999,-999,-999,-999,False,
10753751,0.4429618,55110.147912,0.91,-999,-999,-999,-999,-999,-999,-999,False,
10389982,0.4439893,54964.674657,0.73,-999,-999,-999,-999,-999,-999,-999,False,
6446219,0.4448055,54964.955080,0.95,-999,-999,-999,-999,-999,-999,-999,False,
11924311,0.4451163,54964.757285,0.77,-999,-999,-999,-999,-999,-999,-999,False,
10485069,0.4452711,55066.483493,0.74,-999,-999,-999,-999,-999,-999,-999,False,
10485137,0.4452748,54954.058816,0.71,-999,-999,-999,-999,-999,-999,-999,False,
9786798,0.4454678,54964.915162,0.74,-999,-999,-999,-999,-999,-999,-999,False,
9087918,0.4456069,54964.861915,0.78,-999,-999,-999,-999,-999,-999,-999,False,
11230837,0.4460787,54965.044480,0.60,-999,-999,-999,-999,-999,-999,-999,False,
6067735,0.4461815,54953.695499,0.85,-999,-999,-999,-999,-999,-999,-999,True,
10809970,0.4470546,54953.661000,0.95,-999,-999,-999,-999,-999,-999,-999,False,
6390205,0.4494018,54964.659047,0.80,-999,-999,-999,-999,-999,-999,-999,False,
8222945,0.4511233,54964.707693,0.98,-999,-999,-999,-999,-999,-999,-999,False,
4946584,0.4539717,55063.182705,0.61,-999,-999,-999,-999,-999,-999,-999,False,
11612091,0.4542688,54953.781459,0.97,-999,-999,-999,-999,-999,-999,-999,False,
6370361,0.4549104,54953.661891,0.83,-999,-999,-999,-999,-999,-999,-999,False,
9414905,0.4565263,54964.711979,0.92,-999,-999,-999,-999,-999,-999,-999,False,
5041843,0.4572343,54999.872467,0.65,-999,-999,-999,-999,-999,-999,-999,False,
8804824,0.4574038,54964.699845,0.87,-999,-999,-999,-999,-999,-999,-999,False,
7610486,0.4576793,54964.758718,0.78,-999,-999,-999,-999,-999,-999,-999,False,
5374999,0.4578798,54965.263115,0.67,-999,-999,-999,-999,-999,-999,-999,False,
9832227,0.4579485,54953.952040,0.95,-999,-999,-999,-999,-999,-999,-999,False,
8872737,0.4590988,54964.796427,0.96,-999,-999,-999,-999,-999,-999,-999,False,
5785586,0.4596214,54964.816525,0.59,-999,-999,-999,-999,-999,-999,-999,False,
3837677,0.4619841,54964.810420,0.94,-999,-999,-999,-999,-999,-999,-999,False,
10919564,0.4621372,54861.990192,0.80,-999,-999,-999,-999,-999,-999,-999,False,
12553806,0.4631237,55000.039888,0.61,-999,-999,-999,-999,-999,-999,-999,False,
5535061,0.4634302,54954.052414,0.76,-999,-999,-999,-999,-999,-999,-999,False,
5199489,0.4648159,55002.251375,0.83,-999,-999,-999,-999,-999,-999,-999,False,
7383021,0.4660608,55000.269900,0.82,-999,-999,-999,-999,-999,-999,-999,False,
7518816,0.4665800,54953.691277,0.65,-999,-999,-999,-999,-999,-999,-999,False,
11920266,0.4674102,54954.125888,0.91,-999,-999,-999,-999,-999,-999,-999,False,
8428136,0.4681444,55000.010912,0.84,-999,-999,-999,-999,-999,-999,-999,False,
10596883,0.4689110,55002.017644,0.84,-999,-999,-999,-999,-999,-999,-999,False,
2854752,0.4704329,54964.897669,0.79,-999,-999,-999,-999,-999,-999,-999,False,
6671698,0.4715248,54954.077303,0.73,-999,-999,-999,-999,-999,-999,-999,False,
12059158,0.4718237,54953.850548,0.89,-999,-999,-999,-999,-999,-999,-999,False,
10861842,0.4719436,54964.821042,0.76,-999,-999,-999,-999,-999,-999,-999,True,
9536053,0.4721663,54965.041181,0.98,-999,-999,-999,-999,-999,-999,-999,False,
3221207,0.4738303,54953.960358,0.81,-999,-999,-999,-999,-999,-999,-999,False,
7657914,0.4745462,54953.981113,0.72,-999,-999,-999,-999,-999,-999,-999,False,
7590728,0.4767224,54999.945566,0.69,-999,-999,-999,-999,-999,-999,-999,False,
8736072,0.4776316,54999.916157,0.86,-999,-999,-999,-999,-999,-999,-999,False,
6462057,0.4787160,54954.026963,0.93,-999,-999,-999,-999,-999,-999,-999,False,
9091810,0.4797220,54953.600339,0.69,-999,-999,-999,-999,-999,-999,-999,True,
9002076,0.4814050,54953.992658,0.85,-999,-999,-999,-999,-999,-999,-999,True,
5478466,0.4825013,54964.859645,0.97,-999,-999,-999,-999,-999,-999,-999,False,
4466691,0.4826514,55000.003682,0.78,-999,-999,-999,-999,-999,-999,-999,False,
5440746,0.4826538,54964.949521,0.86,-999,-999,-999,-999,-999,-999,-999,False,
6057829,0.4834268,54954.081632,0.74,-999,-999,-999,-999,-999,-999,-999,False,
4843592,0.4835365,54862.093711,0.66,-999,-999,-999,-999,-999,-999,-999,False,
8360184,0.4845450,54964.854010,0.80,-999,-999,-999,-999,-999,-999,-999,False,
10796477,0.4849660,54964.678886,0.74,-999,-999,-999,-999,-999,-999,-999,False,
7601767,0.4867339,55000.026371,0.79,-999,-999,-999,-999,-999,-999,-999,False,
6836140,0.4877210,54964.661378,0.73,-999,-999,-999,-999,-999,-999,-999,True,
10357852,0.4883410,54954.080836,0.87,-999,-999,-999,-999,-999,-999,-999,False,
9592145,0.4888674,54965.015451,0.65,-999,-999,-999,-999,-999,-999,-999,False,
7516345,0.4918701,54964.912984,0.75,-999,-999,-999,-999,-999,-999,-999,False,
3953981,0.4920172,54953.824039,0.75,-999,-999,-999,-999,-999,-999,-999,False,
