##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): June 28, 2016, 4:08 p.m.
## Download Date (Y/M/D): 2016/06/29
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;etv&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;figs&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;incat0&quot;:true,&quot;kois&quot;:[]}
##
#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,ETV,
5003117,37.6090983,0.0001952,54986.092638,0.052050,0.05,71.8364,12.5231,14.0260,5387.0000,True,short,
6606934,37.8069389,0.0001952,54986.839905,0.024139,0.01,74.5354,11.5259,14.8980,6122.0000,False,short,
12306808,37.8784839,0.0001952,54971.127795,0.064281,0.08,82.6281,15.9255,13.2650,5738.0000,False,short,
11906217,37.9102159,0.0001952,54995.457578,0.019247,0.01,80.7898,17.9803,14.4300,4517.0000,False,short,
12008461,37.9179500,-1,55002.020000,-1,-1.00,81.4233,16.9923,15.8270,5265.0000,False,short,
10334122,37.9528574,0.0001952,54983.553583,-1,-1.00,78.7548,15.3238,12.8460,6116.0000,False,short,
4932348,38.0367727,0.0001952,54991.896792,0.030032,0.02,73.4305,9.2124,15.4720,5386.0000,False,short,
7677005,38.0581390,0.0001952,54975.409399,0.052908,0.05,75.0521,13.5210,12.1780,6683.0000,True,short,
8009500,38.4766387,0.0002024,54983.575135,0.032318,0.02,73.5898,18.1975,14.5790,5142.0000,False,short,
11449844,38.4787644,0.0002024,54984.852150,0.040900,0.03,80.4330,16.5623,13.7790,5304.0000,True,short,
5653126,38.4968823,0.0001952,54985.816152,0.067928,0.09,76.2641,5.9471,13.1730,5766.0000,True,short,
7133286,38.5106807,0.0001952,54988.595373,0.256636,0.29,76.4506,9.1857,13.0350,-1.0000,False,short,
9907505,39.2068076,0.0002106,55053.874006,0.038975,0.03,80.6992,10.0696,15.5450,5666.0000,False,short,
10909274,39.2381401,0.0002024,54981.650885,0.036752,0.03,78.6655,17.9623,12.1530,6358.0000,True,short,
8150746,39.5250000,-1,55002.020000,-1,-1.00,74.3168,16.7788,13.4510,5491.0000,False,short,
8478994,39.7921836,-1,55008.276678,-1,0.03,74.4371,17.8435,9.7050,-1.0000,True,short,
2693092,39.8415237,0.0002106,54961.298937,0.055086,0.05,68.6396,14.0629,12.0030,5819.0000,True,short,
9963009,40.0696571,0.0002106,54986.018248,0.061145,0.06,80.3261,10.9220,14.4580,5653.0000,False,short,
7622486,40.2465028,0.0002106,54994.305952,0.038163,0.03,76.9418,9.4777,13.0920,-1.0000,True,short,
5308778,40.5654998,0.0002376,54949.762109,0.242627,0.39,75.8381,5.8022,11.7770,4812.0000,False,short,
6864859,40.8778427,0.0002188,54955.556300,0.057525,0.06,74.9187,11.4818,11.6630,-1.0000,True,short,
12644774,41.0774140,-1,55294.281082,-1,0.03,82.7901,17.3672,14.9070,5442.0000,False,short,
12644769,41.0775867,0.0002188,54965.657634,0.039864,0.03,82.7856,17.3663,11.7620,4051.0000,True,short,
11045383,41.1667381,0.0002188,54991.939066,0.013816,0.01,82.4240,10.7128,13.4180,5036.0000,False,short,
4949194,41.2632016,0.0002188,54997.894523,-1,-1.00,74.8446,6.6808,8.9420,8444.0000,True,short,
4569590,41.3701999,0.0002188,55039.730861,0.624610,0.48,72.9995,9.2359,12.7990,4588.0000,False,short,
8112039,41.8082351,0.0002188,55019.864444,-1,-1.00,-1.0000,-1.0000,-1.0000,-1.0000,True,short,
5643492,41.8654718,0.0002276,54994.174422,0.043621,0.03,75.4567,7.1787,14.5280,5832.0000,False,short,
11669239,41.8888820,-1,55723.770900,-1,-1.00,82.6881,12.8076,14.3500,5509.0000,False,short,
8553907,42.0322129,0.0002276,54957.882820,0.046309,0.04,76.0820,14.3201,12.6940,6425.0000,True,short,
4466677,42.0373070,0.0002276,54969.210418,-1,0.06,72.3049,10.2576,14.6090,5597.0000,True,short,
5392897,42.3992987,0.0002837,55187.467832,0.117783,0.11,75.6881,6.1631,15.7470,5901.0000,False,short,
5392871,42.4000000,-1,55017.800011,-1,0.13,75.6861,6.1662,13.3830,5821.0000,False,short,
7747425,42.4698897,-1,54979.304781,-1,-1.00,75.1119,13.5910,14.6010,5737.0000,True,short,
5796185,42.5592351,0.0002837,55207.366051,0.021253,0.01,74.0742,10.1368,15.8310,5530.0000,False,short,
5796186,42.5596550,-1,55037.128030,-1,0.02,74.0764,10.1378,13.9090,5872.0000,False,short,
11657224,42.6789780,-1,54965.341960,-1,-1.00,80.8756,16.5218,13.7780,-1.0000,False,short,
12508335,42.9438650,0.0002376,54988.205889,0.024795,0.01,82.7753,16.6303,14.7080,5535.0000,True,short,
12217907,43.2045856,0.0002376,54979.597308,0.095450,0.09,83.9118,12.9188,14.2910,5745.0000,False,short,
8378922,43.2633058,0.0002376,54983.377293,0.060733,0.06,78.0865,9.8069,14.9770,5438.0000,False,short,
8838070,43.3627245,0.0002376,55004.084670,-1,-1.00,79.3526,9.0232,13.9360,6226.0000,False,short,
6042191,43.3909231,0.0002376,54981.274403,-1,-1.00,73.7234,11.4067,13.1580,4986.0000,False,short,
5174677,43.5428440,0.0073539,54983.424281,0.025485,0.01,71.5489,13.5687,15.2230,6445.0000,False,short,
10068919,43.5622719,0.0002376,54986.269949,0.023277,0.01,78.2672,15.4157,13.6760,6153.0000,False,short,
8700506,43.7977954,0.0002376,55005.598901,0.045563,0.04,78.3413,10.2995,13.4780,6608.0000,False,short,
5179609,43.9309664,0.0002376,54967.217779,0.088101,0.08,72.1114,12.4381,12.7760,4777.0000,False,short,
12643589,44.1471769,-1,55706.732384,-1,0.02,82.5739,17.7886,13.7540,6503.0000,False,short,
2695110,44.1906125,-1,55042.985893,-1,0.03,68.8965,13.6392,14.8820,5806.0000,False,short,
7598128,44.2581726,0.0002477,54977.236705,0.051925,0.04,74.5012,14.3761,13.2040,6312.0000,True,short,
4928119,44.6390151,0.0003133,54989.452504,0.020686,0.00,73.0440,9.9819,15.5100,5940.0000,False,short,
6462874,44.6858340,0.0002477,54988.084450,-1,0.06,76.2264,7.9813,15.7190,4155.0000,False,short,
6784887,44.7144484,0.0002477,54968.341088,0.036035,0.02,75.3575,10.3400,14.9650,5961.0000,False,short,
7541502,44.8273231,0.0002477,54961.582297,0.042156,0.03,76.7444,9.7441,11.5600,-1.0000,True,short,
9818732,45.0355910,0.0002477,54965.632695,0.058649,0.05,76.9466,17.6991,14.5290,6309.0000,False,short,
8625821,45.3961434,0.0002477,55060.713904,0.029263,0.02,77.0597,12.6479,15.0240,5463.0000,False,short,
10420279,45.4332500,0.0002477,55005.943791,0.036959,0.03,81.2474,10.7080,14.7740,5512.0000,False,short,
5952366,45.4807569,-1,54999.740276,-1,0.44,72.8603,13.0580,13.3800,-1.0000,False,short,
5356593,45.9778676,0.0002586,54981.664135,0.059136,0.04,72.4117,12.2775,13.7250,5395.0000,True,short,
11959569,46.1487411,0.0002586,54960.100378,0.115258,0.11,81.5212,16.6531,12.3870,5175.0000,True,short,
6699562,46.2705311,0.0002586,54960.384514,0.056654,0.04,75.2495,10.2234,13.5290,6127.0000,False,short,
11499263,46.6982167,0.0002586,55047.395771,0.022740,0.01,80.1337,17.4972,15.2670,5544.0000,False,short,
8104030,46.8399400,0.0002586,54997.137848,0.025139,0.02,76.8993,11.0589,15.3140,5700.0000,False,short,
4247023,47.1906146,0.0050535,55014.593156,0.046943,0.03,70.2444,13.9419,15.6240,5424.0000,False,short,
5630212,47.5847646,0.0002710,54990.559256,0.250755,0.36,74.3927,9.1624,10.2140,-1.0000,False,short,
7101828,47.8802823,-1,55026.203574,-1,0.10,73.2555,15.6919,14.2610,4091.0000,False,short,
12167361,47.9309496,0.0002710,55012.095641,0.017867,0.00,83.5615,13.2215,10.3760,8017.0000,True,short,
9164836,48.1188189,0.0002710,55003.838783,0.033262,0.01,78.9418,10.7890,14.4740,5758.0000,True,short,
8610483,48.7993681,0.0002837,54993.195479,0.052435,0.05,75.0121,17.1216,15.0500,5924.0000,False,short,
8506766,48.9374112,0.0002837,55071.647139,0.044682,0.03,78.1119,10.1700,13.9600,6772.0000,True,short,
5035972,49.2668273,0.0002837,54974.920271,0.035768,0.02,74.8719,6.8341,14.3850,5716.0000,False,short,
8435232,49.5682817,0.0002837,55010.005261,0.523741,0.41,77.2133,11.6450,13.5340,-1.0000,False,short,
4164393,49.6127564,0.0002837,55048.610438,0.045640,0.02,72.3325,9.4541,15.2170,5996.0000,False,short,
9535080,49.6452963,0.0002837,54986.027785,-1,-1.00,79.2968,11.3255,12.3850,6021.0000,False,short,
9408183,49.6835440,0.0002837,54979.695875,-1,-1.00,78.5810,12.3470,13.1790,4896.0000,False,short,
2442084,49.7885977,0.0002837,55008.192092,0.045072,0.03,70.2828,10.2333,15.5910,4005.0000,False,short,
9714123,50.3554612,0.0002985,55020.266057,0.038413,0.02,79.0094,12.5927,15.7240,5657.0000,False,short,
9172506,50.4403135,0.0002837,54982.907309,0.080403,0.06,79.6721,9.3839,12.0090,5987.0000,False,short,
10462826,50.4670319,0.0002985,54965.008667,0.055867,0.03,78.7057,16.0309,14.8840,5850.0000,False,short,
5960989,50.7215338,0.0002985,54983.686510,-1,-1.00,73.7882,11.1794,12.5100,6074.0000,False,short,
6182093,50.9008130,0.0002985,54983.314465,-1,0.28,71.1284,17.6911,9.6660,6348.0000,True,short,
8478994,51.1984307,-1,55028.728841,-1,0.59,74.4371,17.8435,9.7050,-1.0000,True,short,
8686150,51.4258897,0.0002985,55006.536005,0.126713,0.09,76.5987,13.6430,15.6310,5953.0000,False,short,
6678383,51.7518685,-1,55104.105968,-1,0.60,73.1856,14.5682,12.5960,5853.0000,True,short,
11601584,51.8053878,-1,55015.994206,-1,0.03,80.0925,18.1317,14.1220,5167.0000,True,short,
7906882,52.5135650,0.0003133,55004.676271,0.025185,0.01,77.5967,9.1568,13.5790,5360.0000,True,short,
3441784,52.5687259,0.0003133,54965.403536,0.042882,0.03,70.9148,10.7309,9.7290,-1.0000,True,short,
7115291,52.8027756,0.0003133,55053.072287,0.034831,0.02,74.6838,12.4762,15.1930,5609.0000,False,short,
2708614,52.8858904,0.0050535,55032.893022,0.050855,0.03,70.1781,10.8504,15.6940,6252.0000,False,short,
4639868,53.1009652,0.0003133,54968.970342,0.015588,0.00,70.6701,14.1353,12.9070,5170.0000,False,short,
5700330,53.2204141,0.0003133,54971.579009,0.129982,0.09,72.8150,12.3076,13.6130,5605.0000,False,short,
12208887,53.5018008,0.0003296,54965.171639,0.030614,0.01,82.5993,15.5054,15.9290,5283.0000,False,short,
8459354,53.5573181,0.0007653,54963.399820,-1,-1.00,79.5654,7.3225,11.1420,7433.0000,True,short,
8129189,53.6470815,0.0003133,54985.971403,0.122454,0.09,79.3368,6.8264,12.4790,5080.0000,False,short,
10920813,53.7409031,0.0003133,55018.449418,1.338123,0.18,80.3450,14.1450,13.7560,-1.0000,False,short,
9489947,54.0613148,0.0003296,55068.848694,0.027949,0.01,80.8188,8.3865,15.2310,5570.0000,False,short,
10091124,54.0702088,-1,55030.616792,-1,0.85,80.8146,10.4029,13.6600,5718.0000,False,short,
2309719,54.3563603,0.0003133,54997.069278,0.041307,0.02,70.7885,8.9146,12.8990,5786.0000,True,short,
3851949,54.7711078,0.0003296,54976.747861,0.284137,0.25,71.6064,10.2340,13.9390,4981.0000,False,short,
7743464,55.2490140,0.0003296,55053.227088,0.031781,0.01,74.5898,14.7228,14.9250,5809.0000,False,short,
4150390,55.2514777,0.0004153,55087.981857,0.037902,0.02,71.1759,11.9422,15.8070,5560.0000,False,short,
3966912,55.6636799,0.0003296,54963.074046,0.014244,0.02,72.7200,8.3194,15.5930,5397.0000,False,short,
11071278,55.8852250,0.0003296,54992.110514,-1,-1.00,78.6293,19.0170,11.3690,-1.0000,False,short,
10798605,56.0481655,0.0003296,54992.166592,0.025264,0.01,80.2621,13.9494,14.9670,5057.0000,False,short,
10751515,56.4064912,0.0004415,55060.001367,0.087560,0.07,82.0602,10.2748,15.6810,4838.0000,False,short,
6947666,56.6902641,0.0050535,55014.442172,0.062451,0.02,74.6885,12.0653,15.5850,5777.0000,False,short,
4663185,56.6990759,-1,54979.146778,-1,0.03,73.1138,9.1066,11.3560,4638.0000,False,short,
3102000,57.0600095,0.0003488,54997.255620,0.054576,0.03,69.4513,13.1697,15.9360,5718.0000,False,short,
8197532,58.2498431,-1,55009.149995,-1,0.77,79.4357,6.7685,14.1910,6929.0000,False,short,
10345862,58.2882244,0.0003488,54968.875502,0.137235,0.09,80.1483,12.5284,14.2310,5250.0000,False,short,
9972385,58.4221134,0.0003488,54963.446267,-1,-1.00,81.3204,9.2655,11.5040,6071.0000,True,short,
5992270,58.4306798,0.0003682,55001.391176,0.093069,0.04,76.5053,6.1619,14.7820,4222.0000,False,short,
11519134,58.5849864,0.0003488,54973.799106,0.022862,0.01,82.8626,11.8232,13.0610,6130.0000,False,short,
7620844,58.6215704,0.0003682,55011.566794,0.052104,0.03,76.8189,9.7555,15.1610,5056.0000,False,short,
4659476,58.9963737,0.0003682,54993.479361,-1,-1.00,72.7881,9.7796,13.2160,6129.0000,False,short,
6960913,59.8800000,0.0003682,54984.132665,0.041026,0.03,76.0096,9.5817,14.9950,4050.0000,True,short,
7799540,60,0.0003682,54983.030286,-1,-1.00,72.7054,19.4391,12.3930,5177.0000,False,short,
11966557,60.2976111,0.0073539,55055.151610,0.083862,0.06,82.6048,14.2648,15.6800,5724.0000,False,short,
6370558,60.3165845,0.0003682,55015.363887,-1,-1.00,74.8227,10.1731,12.2780,-1.0000,False,short,
5384713,60.3268036,0.0003682,54978.059032,0.011837,0.00,75.0963,7.2633,13.6930,3690.0000,False,short,
4375101,61.2596016,0.0003896,54973.697755,0.073799,0.05,72.9033,8.9322,15.5180,5661.0000,False,short,
4075064,61.4228063,0.0003896,54994.238521,0.022716,0.00,73.2618,7.6142,14.9510,4734.0000,False,short,
8892721,61.4908559,-1,55058.160817,-1,0.03,78.1345,11.4495,15.9430,4642.0000,False,short,
8892720,61.4911433,0.0005436,55242.597466,0.065375,0.03,78.1363,11.4504,15.5230,5588.0000,False,short,
10798838,62.1276652,0.0003896,55005.065601,0.033147,0.01,80.2567,13.8762,14.8220,5160.0000,False,short,
6802602,62.2520477,-1,54984.977614,-1,0.71,76.8391,7.7195,12.4490,5936.0000,False,short,
5733154,62.5199034,0.0003896,54980.084398,-1,-1.00,75.8861,6.6821,12.6710,6839.0000,False,short,
5036966,62.7350000,0.0050535,5487.317881,0.064571,0.04,74.9402,6.7132,14.2700,5963.0000,False,short,
6048024,62.8160000,0.0003896,54984.464464,0.016713,0.00,74.3582,10.2146,12.8490,6162.0000,False,short,
5438757,62.9146718,-1,54984.725342,-1,-1.00,72.1410,13.1560,14.6590,5502.0000,True,short,
8430105,63.3271056,0.0003896,54976.635546,0.387733,0.23,76.5884,12.9153,10.4200,4965.0000,False,short,
6607610,63.5180260,0.0004153,54995.183066,0.130017,0.08,74.5688,11.3728,14.9850,4856.0000,False,short,
4736208,63.6818908,0.0004153,55000.553005,0.074930,0.08,71.2901,12.9720,14.9950,5778.0000,False,short,
7918217,63.9297986,0.0003896,55123.743476,-1,-1.00,78.6444,7.4490,10.8800,-1.0000,False,short,
11924426,64.7131612,0.0004153,55004.366983,0.033805,0.01,83.4926,12.3954,13.8820,5924.0000,False,short,
11615481,65.4320106,0.0073539,55054.330437,0.057866,0.05,82.2239,13.5332,15.5400,6000.0000,False,short,
8525764,65.4500000,-1,55069.343810,-1,-1.00,79.9073,6.9472,14.8000,6101.0000,True,short,
11249624,65.5837209,0.0004153,55081.231980,0.030568,0.01,81.6242,13.1104,15.7430,5344.0000,False,short,
7024530,66.1530000,0.0011813,55008.706920,0.051816,0.02,73.9371,13.8206,15.5200,5814.0000,False,short,
7024511,66.1542485,-1,55008.641506,-1,0.02,73.9382,13.8240,12.6550,-1.0000,False,short,
7132542,66.3609874,0.0004415,55001.379414,0.118877,0.08,76.3464,9.2749,15.3270,5389.0000,False,short,
8845026,66.4675390,0.0004415,54993.475175,0.163808,0.09,80.0549,7.8260,13.4830,-1.0000,True,short,
7897952,66.9916393,0.0004415,54982.830888,-1,-1.00,76.6894,10.8441,12.0850,-1.0000,False,short,
3247294,67.4188276,0.0004415,54966.433454,0.046596,0.02,72.0429,8.2253,13.9240,5811.0000,False,short,
11875511,67.4515439,0.0004415,55067.961997,0.022153,0.01,83.5144,12.0691,13.3420,4611.0000,False,short,
9032900,67.5242226,0.0004415,54985.471559,0.841239,0.22,78.6976,10.7615,13.6750,6156.0000,True,short,
10015516,67.6920522,0.0004415,55005.381429,0.417298,0.25,79.4773,12.7951,10.7000,5157.0000,True,short,
9717958,67.9953543,0.0004415,54980.189904,-1,-1.00,79.4895,11.6940,14.2130,6083.0000,False,short,
4912589,68.3766074,0.0004415,54965.141492,0.018804,0.01,71.3744,13.1925,12.8690,-1.0000,False,short,
8509781,70.3358806,0.0004710,54961.610592,0.029638,0.01,78.3932,9.5996,11.7010,5801.0000,True,short,
7847927,70.3762675,0.0004710,54984.227585,0.040604,0.01,78.3234,7.6553,15.1080,5308.0000,False,short,
10006096,70.5162258,0.0004710,54975.856656,0.024672,0.00,78.2601,15.2378,15.2840,5318.0000,False,short,
6947164,70.5828508,0.0004710,55023.499016,0.054666,0.02,74.6814,12.1841,14.6240,5743.0000,False,short,
5563300,71.0547660,0.0004710,54967.733292,0.016693,0.00,75.8924,6.3728,14.7100,5090.0000,False,short,
9837544,71.6619292,0.0006381,55220.892267,0.037956,0.02,79.5256,12.0437,15.1670,4886.0000,False,short,
9588822,71.7601905,0.0004710,55146.574499,0.235964,0.14,78.3558,13.2883,12.0450,5326.0000,False,short,
8195827,72.2282910,-1,54965.626557,-1,0.83,79.2648,7.0196,14.5950,6378.0000,False,short,
8386982,72.2595896,0.0004710,54980.276256,-1,-1.00,78.7618,8.4728,9.7680,7999.0000,True,short,
10033279,72.4913913,0.0004710,54972.775571,0.020335,0.02,81.3549,9.3127,13.0500,5521.0000,False,short,
4577484,73.2641700,-1,55019.397023,-1,0.14,73.6073,7.9677,11.0260,5262.0000,False,short,
3867593,73.3320217,0.0004710,55042.964810,0.063167,0.02,72.9793,7.6119,13.5590,7037.0000,False,short,
8753896,73.4620449,-1,55206.225098,-1,-1.00,77.0958,12.8358,15.7700,5174.0000,False,short,
9634821,73.7579004,0.0006935,55016.728251,0.023862,0.00,76.2811,18.2910,15.2130,4836.0000,True,short,
4661634,73.8941769,0.0005066,54992.899702,0.061314,0.02,72.9958,9.3909,15.3290,5298.0000,False,short,
11558882,73.9210064,0.0005066,54987.661506,0.044135,0.01,81.3886,14.9516,15.4010,6066.0000,False,short,
5535280,74.9853012,0.0005066,54979.138172,0.038689,0.01,73.4042,10.7414,14.8510,5730.0000,False,short,
6525209,75.1317103,0.0005066,55017.899326,0.136416,0.08,74.5986,11.0173,14.6580,5207.0000,False,short,
6307062,75.3790073,0.0005066,55075.484625,0.044625,0.01,76.1172,7.6680,14.8630,5141.0000,True,short,
6063448,76.0176958,0.0005066,54972.945177,0.085850,0.03,75.7609,7.6579,13.7550,6416.0000,False,short,
4055092,76.4531535,0.0005066,54966.982874,0.034549,0.01,71.5189,10.9920,15.3120,4707.0000,False,short,
7269493,76.6372096,0.0005066,54976.269027,11.490202,-1.00,73.7890,14.8489,12.8520,5331.0000,False,short,
8733497,76.8198978,0.0005436,55021.124800,0.030652,0.01,74.3453,19.3688,14.0630,5462.0000,False,short,
11853130,76.8793921,0.0005436,54979.881295,0.015826,0.00,80.2155,19.1199,15.9490,3808.0000,False,short,
1995732,77.3627213,0.0005436,55049.455853,0.074804,0.03,68.2678,13.6349,15.6730,5163.0000,False,short,
9955262,77.4799256,0.0005436,54987.707583,0.088549,0.04,79.3622,12.6876,10.1430,6478.0000,True,short,
5199426,78.6043624,0.0005436,54976.994291,0.029702,0.00,74.0610,8.6507,14.0800,5669.0000,False,short,
12109267,79.3321180,0.0005436,54977.050732,0.107337,0.27,82.0806,16.1084,13.8150,6149.0000,False,short,
5790807,79.9962462,0.0005436,54960.128986,-1,-1.00,73.5392,11.2938,9.9540,6349.0000,True,short,
8144355,80.5141039,0.0006381,55039.429868,-1,-1.00,73.3847,19.1413,13.6770,4880.0000,False,short,
9640921,80.7061705,0.0005436,54972.436198,0.045035,0.02,77.2355,15.9623,15.3950,5841.0000,False,short,
2569995,80.8720000,-1,-1,-1,-1.00,70.0248,10.9283,17.1870,5307.0000,False,short,
10743597,81.1946238,0.0005905,54936.094491,0.029846,0.00,81.3715,11.5356,15.4880,5394.0000,True,short,
3240159,82.1376549,0.0005905,55029.121410,0.038712,0.00,71.3948,9.4180,12.2610,6128.0000,False,short,
3240141,82.1400000,-1,54864.834675,-1,0.01,71.3907,9.4179,15.3900,5101.0000,False,short,
10153011,83.0975982,0.0005905,54995.945308,0.057871,0.02,80.4635,11.2877,15.6780,5144.0000,False,short,
9643043,84.8062520,-1,55025.371000,-1,0.02,77.6057,15.2232,15.8080,5460.0000,False,short,
6690171,85.0624146,0.0007653,55237.407206,0.030455,0.00,74.4010,11.9941,15.9540,5034.0000,False,short,
8560285,85.3408790,0.0007653,55304.569760,0.068030,0.02,76.8778,12.7790,15.2520,5745.0000,False,short,
11253827,85.9802791,-1,55124.502653,-1,0.02,82.1351,12.1166,11.9210,5384.0000,True,short,
10666242,87.2394801,0.0006381,54986.392335,0.027977,0.00,79.9624,14.0536,14.2880,5538.0000,True,short,
8164262,87.4571700,0.0006381,54969.411534,-1,-1.00,76.0381,12.9074,13.3600,7487.0000,False,short,
2576692,87.8785329,0.0006381,55027.106692,0.076217,0.04,70.5049,9.9160,12.7440,5573.0000,False,short,
12643582,88.2954000,0.0019230,55044.495397,0.025882,0.00,82.5720,17.7897,16.4420,5630.0000,False,short,
8552719,88.4074658,0.0006381,55009.270241,0.106505,0.04,75.9237,14.6473,12.1600,5114.0000,False,short,
11253827,88.5142546,-1,55104.165415,-1,0.02,82.1351,12.1166,11.9210,5384.0000,True,short,
12164634,89.3312169,0.0006381,54975.315910,0.081138,0.02,83.2106,13.9540,13.6800,6596.0000,False,short,
8803882,89.6302162,0.0006381,55093.215663,-1,-1.00,75.2029,17.5627,12.9980,5018.0000,True,short,
5877364,89.6485376,0.0006381,54996.428536,-1,-1.00,73.7631,11.0765,8.8800,-1.0000,True,short,
8257407,89.6981577,0.0006381,55009.305099,0.034165,0.00,78.8444,8.0517,13.6240,5964.0000,False,short,
9783760,89.7395596,0.0006381,55038.270252,0.020462,0.00,80.1828,10.5385,14.2940,5572.0000,False,short,
10068795,89.9713774,-1,55026.986247,-1,0.86,78.2498,15.4537,11.6400,-1.0000,False,short,
9528430,90.0825170,0.0006381,55006.987191,0.156285,0.06,78.4380,12.9200,12.9630,6307.0000,True,short,
11342573,91.0560352,0.0006935,55037.845597,0.041262,0.00,79.8923,17.2244,15.9590,5844.0000,False,short,
7866921,91.4998890,0.0006935,55107.269208,0.121900,0.05,72.5152,20.4005,14.8010,5019.0000,False,short,
9758089,92.7290510,0.0006935,55010.460225,0.049608,0.02,76.7758,17.7978,14.8970,4449.0000,True,short,
1996399,94.1000000,-1,54975.968135,-1,-1.00,68.3331,13.4960,14.7480,3802.0000,False,short,
4150611,94.1982000,0.0006935,55029.333888,0.328165,0.10,71.1671,11.8901,7.8990,6623.0000,True,short,
5006817,94.8119689,0.0015784,55019.021018,-1,-1.00,72.2189,11.7743,10.8660,4935.0000,False,short,
11147814,95.1782990,0.0006935,55057.596233,0.022614,0.00,82.0006,11.8945,14.4010,4351.0000,False,short,
8414914,100.3025000,0.0022831,55009.771842,0.060687,0.02,74.4988,17.5136,17.9080,5798.0000,False,short,
10677186,100.4013050,0.0009445,55249.885113,0.070499,0.01,81.2111,11.5730,15.0170,5649.0000,False,short,
6864885,100.4166400,-1,54758.306023,-1,-1.00,74.9172,11.4751,15.5900,5721.0000,False,short,
